x0_index,method,n_reps,n_unlab_clusters,coverage,coverage_cluster_se,coverage_cluster_sd,bias,abs_bias,rmse,se_mean,width,emp_sd,theta0_mean,theta_hat_mean,lambda_factor_mean,h_factor_mean,R_MB_mean,R_GH_mean,bias_score_mean,bias_budget_mean,fallback_rate,sigma2_Y_mean,sigma2_Y_minus_f_mean,sigma2_f_mean,tuning_seconds_mean_per_unlab_draw,estimation_seconds_mean,amortized_procedure_seconds_mean,nw_corr_mean,nw_relative_difference_mean,negative_weight_fraction_mean,M_lambda_over_eigmax_mean,width_ratio_vs_GH_P1_c300,rmse_ratio_vs_GH_P1_c300
41,LO_GH_P1_c300w,1000,50,0.94,0.0086896607575688,0.0614451804788759,0.0004634110912492,0.0004634110912492,0.0531976597121133,0.0535453170894189,0.2098976429905223,0.0532222590451041,0.4658793556773484,0.4663427667685977,,,1083.2452699967394,287.41281728065843,287.41281728065843,300.0,,0.0023792555223532,,,21.76443476483226,0.0059923189599066,1.0942140572015198,0.9999703409449866,0.0041630728544269,3.800000000000001e-05,22.175869539199645,1.5120270867087615,1.5614231550174316
41,PPI_global,1000,50,0.007,0.0031975756122284,0.0226102739876348,0.1664142985321083,0.1664142985321083,0.1703870859882379,0.038940501584137,0.152646766209817,0.036597536738486,0.4658793556773484,0.6322936542094568,,,,,,,,,,,0.0,8.150674495846033e-05,8.150674495846033e-05,,,,,1.0996123725799285,5.001091078399474
42,GH_P1_c300,1000,50,0.949,0.0078882501098734,0.0557783514438703,0.0011061442222405,0.0011061442222405,0.0352829274820541,0.0360394277823436,0.1412745569067872,0.0352832300531921,0.4720128793598121,0.4731190235820529,4869.675251658629,1.0,985.565647675858,285.497947681625,285.497947681625,300.0,0.0,0.0024790639810482,0.0010395906209904,0.0014110066541104,21.84461058519781,0.0060776045881211,1.0983081338480116,0.9999803802061042,0.0035143679484949,1.8e-05,23.044457669326285,1.0,1.0
42,LO_GH_P1_c300w,1000,50,0.938,0.0086378379759034,0.0610787380755198,0.0017128499796707,0.0017128499796707,0.0543109472639414,0.0546109389390429,0.2140748806410484,0.0543110930886707,0.4720128793598121,0.4737257293394831,,,985.565647675858,285.497947681625,285.497947681625,300.0,,0.0024781538751305,,,21.84461058519781,0.0059954899316653,1.0982260191915558,0.9999803802061042,0.0035143679484949,1.8e-05,23.044457669326285,1.5153109330386698,1.539298214173571
42,PPI_global,1000,50,0.013,0.0044744170752473,0.031638906557643,0.1603042463202634,0.1603042463202634,0.1646246160063698,0.0390197193752753,0.1529572999510792,0.0374862378075206,0.4720128793598121,0.6323171256800757,,,,,,,,,,,0.0,8.260489348322153e-05,8.260489348322153e-05,,,,,1.0826953083420412,4.665843447659002
43,GH_P1_c300,1000,50,0.949,0.0069237833234586,0.0489585413948394,0.0097081533899904,0.0097081533899904,0.0421950034419047,0.0420079528535178,0.1646711751857901,0.041083548181114,0.6652791651593303,0.6749873185493208,4216.965034285823,1.0,10977.246609697626,278.7527101820468,278.7527101820468,300.0,0.0,0.0060393538212358,0.0017643272615384,0.0042904616319036,21.54350727269426,0.0060676873996853,1.0832430510343984,0.9965699445222452,0.0143123185349385,3.2e-05,9.851411843542444,1.0,1.0
43,LO_GH_P1_c300w,1000,50,0.951,0.0069237833234586,0.0489585413948394,0.0129067721693169,0.0129067721693169,0.0749552282967557,0.0747390694283082,0.2929771521589684,0.0738725838171912,0.6652791651593303,0.6781859373286473,,,10977.246609697626,278.7527101820468,278.7527101820468,300.0,,0.0060304050705132,,,21.54350727269426,0.0059825783418491,1.0831579419765622,0.9965699445222452,0.0143123185349385,3.2e-05,9.851411843542444,1.7791647617041493,1.776400573114212
43,PPI_global,1000,50,0.87,0.011780301787479,0.0832993127835042,-0.0314616946755061,0.0314616946755061,0.0494338824000399,0.0389624885089287,0.1527329549550005,0.0381487329161705,0.6652791651593303,0.6338174704838241,,,,,,,,,,,0.0,8.399805519729853e-05,8.399805519729853e-05,,,,,0.927502671810532,1.1715577288221315
44,GH_P1_c300,1000,50,0.937,0.0090135951739127,0.0637357427034406,0.0158545150757658,0.0158545150757658,0.0408392213852204,0.038241801552439,0.149907862085561,0.0376549365862256,0.5506213080158434,0.566475823091609,468.03892886205153,1.0,3145.6776912031014,43.999163920590696,43.999163920590696,300.0,0.0,0.1131947023456262,0.0453729126361393,0.0674385451175039,21.656006608866157,0.0060750193176791,1.0888753497609869,0.9764763839676804,0.0547320411465153,3.800000000000001e-05,1.548486387243304,1.0,1.0
44,LO_GH_P1_c300w,1000,50,0.953,0.0074792229215476,0.0528860924583222,0.0167395212914912,0.0167395212914912,0.0610709453763338,0.0591266361435789,0.2317764136828295,0.0587613963226594,0.5506213080158434,0.5673608293073346,,,3145.6776912031014,43.999163920590696,43.999163920590696,300.0,,0.1132008113195013,,,21.656006608866157,0.0059907813770696,1.0887911118203772,0.9764763839676804,0.0547320411465153,3.800000000000001e-05,1.548486387243304,1.5461258032653509,1.4953993564244397
44,PPI_global,1000,50,0.401,0.0231891072246766,0.1639717496823082,0.0840542401928447,0.0840542401928447,0.0921272444507158,0.0388909147623428,0.1524523858683839,0.0377324477512234,0.5506213080158434,0.634675548208688,,,,,,,,,,,0.0,8.196774031966925e-05,8.196774031966925e-05,,,,,1.0169739181616144,2.255852127583811
45,GH_P1_c300,1000,50,0.952,0.0086849623734689,0.061411957886299,0.0034434953442838,0.0034434953442838,0.0381017382905683,0.0384559087867445,0.1507471624440385,0.0379648011545373,0.5407056155862192,0.544149110930503,4216.965034285823,1.0,1758.0136462054472,274.0454378924804,274.0454378924804,300.0,0.0,0.0035141917327588,0.0013957396927732,0.0021676194133561,21.779890217315405,0.0060639633676037,1.0950584742333738,0.9998580340322978,0.0062235557451996,3.6e-05,16.725619703351732,1.0,1.0
45,LO_GH_P1_c300w,1000,50,0.955,0.0073192505471139,0.0517549169506765,0.0041373114471427,0.0041373114471427,0.0587615744273109,0.0596697317465278,0.2339053484463891,0.0586450724928653,0.5407056155862192,0.5448429270333618,,,1758.0136462054472,274.0454378924804,274.0454378924804,300.0,,0.0035124178804192,,,21.779890217315405,0.0059796658847481,1.0949741767505183,0.9998580340322978,0.0062235557451996,3.6e-05,16.725619703351732,1.5516401413739462,1.5422281781263687
45,PPI_global,1000,50,0.321,0.023694053331275,0.1675422578434029,0.0925688472817726,0.0925688472817726,0.0999744364825371,0.03890764398646,0.1525179644269232,0.037779938945311,0.5407056155862192,0.6332744628679917,,,,,,,,,,,0.0,8.2466721534729e-05,8.2466721534729e-05,,,,,1.0117468345949274,2.623881244475525
46,GH_P1_c300,1000,50,0.955,0.0070348984298543,0.0497442438470861,0.0012297622800972,0.0012297622800972,0.034976604883306,0.0359100326948089,0.140767328163651,0.0349724698519407,0.5118761213875348,0.5131058836676321,1784.2502087589608,1.0,2439.569579123769,128.73700567972608,128.73700567972608,300.0,0.0,0.0156383783530865,0.0064532494452182,0.0096995020388758,21.62428625624627,0.0060696387514472,1.087283951563761,0.9991994556055848,0.0117471726320782,3.0000000000000004e-05,6.413270765099035,1.0,1.0
46,LO_GH_P1_c300w,1000,50,0.953,0.0073415229471597,0.0519124066017332,0.0035652656571268,0.0035652656571268,0.0532415048008155,0.054820860208078,0.2148977720156658,0.0531485793388225,0.5118761213875348,0.5154413870446617,,,2439.569579123769,128.73700567972608,128.73700567972608,300.0,,0.0156450529758436,,,21.62428625624627,0.0059854205613955,1.0871997333737091,0.9991994556055848,0.0117471726320782,3.0000000000000004e-05,6.413270765099035,1.526616828059942,1.5222033407315378
46,PPI_global,1000,50,0.107,0.0111584140486734,0.0789019024110422,0.122086805332095,0.122086805332095,0.127701810450233,0.0389810755768894,0.1528058162614064,0.0374695653083239,0.5118761213875348,0.6339629267196298,,,,,,,,,,,0.0,8.181953616440297e-05,8.181953616440297e-05,,,,,1.0855204702312735,3.651063643149183
47,GH_P1_c300,1000,50,0.954,0.0060339177376979,0.0426662414944802,-0.0006860430136839,0.0006860430136839,0.0352090324013991,0.0361526985341059,0.1417185782536952,0.0352199624272873,0.5488502892908907,0.5481642462772067,582.526492852764,1.0,5142.7567213597285,54.66691253828697,54.66691253828697,300.0,0.0,0.0757944304788868,0.029974172683075,0.0476751123167459,21.552594301048668,0.0060663653025403,1.0836960803549738,0.9882850062179268,0.0315522245313713,2.8000000000000003e-05,1.6371277694202857,1.0,1.0
47,LO_GH_P1_c300w,1000,50,0.951,0.008267220740703,0.0584580784731717,0.0002709935426797,0.0002709935426797,0.0547666551128022,0.0562879858883055,0.2206489046821576,0.0547933881972504,0.5488502892908907,0.5491212828335704,,,5142.7567213597285,54.66691253828697,54.66691253828697,300.0,,0.0758229109148733,,,21.552594301048668,0.0059831866500899,1.0836129017025231,0.9882850062179268,0.0315522245313713,2.8000000000000003e-05,1.6371277694202857,1.5569511591286682,1.5554717462393497
47,PPI_global,1000,50,0.403,0.0239646849019339,0.1694559120315634,0.0849949541793085,0.0849949541793085,0.092922570161921,0.0388624209742048,0.1523406902188831,0.0375749076277988,0.5488502892908907,0.6338452434701993,,,,,,,,,,,0.0,8.204489015042782e-05,8.204489015042782e-05,,,,,1.0749521488013585,2.63916852648948
48,GH_P1_c300,1000,50,0.963,0.0056802558148774,0.0401654740557415,-0.0008584161114766,0.0008584161114766,0.0345829319340596,0.0355337349623757,0.1392922410525127,0.0345895756215226,0.4912493776421074,0.4903909615306306,4216.965034285823,1.0,1734.4055273922393,275.9613787558278,275.9613787558278,300.0,0.0,0.0028012991429605,0.0011765049040732,0.0016462507170803,21.732118415478617,0.0060795949036255,1.0926855156775566,0.9999448355609308,0.0039619521208908,2.8000000000000003e-05,16.864688996536476,1.0,1.0
48,LO_GH_P1_c300w,1000,50,0.949,0.0073526338471187,0.0519909725287938,-0.0011179692823512,0.0011179692823512,0.0531947996196839,0.0538909453692078,0.2112525058472949,0.0532096618987701,0.4912493776421074,0.490131408359756,,,1734.4055273922393,275.9613787558278,275.9613787558278,300.0,,0.0028009240200227,,,21.732118415478617,0.0059976202873513,1.0926035410612822,0.9999448355609308,0.0039619521208908,2.8000000000000003e-05,16.864688996536476,1.516613590613804,1.5381807338114704
48,PPI_global,1000,50,0.038,0.0059863790970734,0.0423300925429401,0.1411149934434365,0.1411149934434365,0.1460524463917445,0.0389335612664453,0.1526195601644659,0.037673532054876,0.4912493776421074,0.6323643710855438,,,,,,,,,,,0.0,8.189090713858604e-05,8.189090713858604e-05,,,,,1.0956788333021996,4.22325228729095
49,GH_P1_c300,1000,50,0.96,0.0053452248382484,0.0377964473009227,-0.0014361487593674,0.0014361487593674,0.0344794987250707,0.0353278184656631,0.1384850483853993,0.034466814043997,0.4676325142340538,0.4661963654746865,4869.675251658629,1.0,1056.9863398360062,287.5762386892127,287.5762386892127,300.0,0.0,0.0023513425306696,0.0009921770738194,0.0013727054713935,21.82953110659495,0.0060559491729363,1.0975325045026838,0.9999732944938572,0.0039570222624,2.4e-05,22.42974160181396,1.0,1.0
49,LO_GH_P1_c300w,1000,50,0.937,0.0079295366207873,0.0560702911622581,-0.0023010328465005,0.0023010328465005,0.0531602637252215,0.0534252165665992,0.2094268489410689,0.0531370156256826,0.4676325142340538,0.4653314813875535,,,1056.9863398360062,287.5762386892127,287.5762386892127,300.0,,0.0023502513408147,,,21.82953110659495,0.0059718603659421,1.0974484156956896,0.9999732944938572,0.0039570222624,2.4e-05,22.42974160181396,1.5122704680597785,1.541793404512798
49,PPI_global,1000,50,0.006,0.0023211538298959,0.0164130361329657,0.1641855507342679,0.1641855507342679,0.1685110577739033,0.0388436066149199,0.1522669379304862,0.0379542098351305,0.4676325142340538,0.6318180649683219,,,,,,,,,,,0.0,8.217600919306278e-05,8.217600919306278e-05,,,,,1.0995189712230329,4.887282704356004
